Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ETH,14/09/2017,269.499271,276.445187,284.201,257.476849
ETH,15/09/2017,234.476,269.9012,274.619825,221.807845
ETH,16/09/2017,261.416097,237.305935,265.756902,198.346
ETH,17/09/2017,250.673679,261.224042,270.223553,238.246
ETH,18/09/2017,275.071,250.643088,283.52919,237.409
ETH,19/09/2017,289.487554,274.527,299.637876,273.191
ETH,20/09/2017,281.741,288.745786,292.281439,275.742
ETH,21/09/2017,280.857901,280.64365,293.65059,277.42557
ETH,22/09/2017,265.706093,280.215775,286.988825,251.863593
ETH,23/09/2017,262.581067,265.692865,270.54,254.033138
ETH,24/09/2017,294.103129,264.216,294.103129,263
ETH,25/09/2017,286.041,293.614132,293.614132,276.450702
ETH,26/09/2017,293.588732,287.250274,296.745535,286.218
ETH,27/09/2017,289.988,291.583,294.985491,286.82
ETH,28/09/2017,308.083549,291.75562,312.327776,289.043
ETH,29/09/2017,280.586093,309.028218,310.093621,280.586093
ETH,30/09/2017,295.748,282.168181,300.02484,280.801
ETH,01/10/2017,299.745244,295.775,306.775747,295.208
ETH,02/10/2017,300.724,299.340473,305.383295,295.786002
ETH,03/10/2017,300.062,300.582,302.792997,294.047162
ETH,04/10/2017,292.847181,299.9941,300.111,286.631791
ETH,05/10/2017,289.300806,292.806751,297.98,288.830349
ETH,06/10/2017,295.510772,289.682534,297.83,286.942498
ETH,07/10/2017,309.599509,296.049,313.796581,295.197577
ETH,08/10/2017,311.17,309.317451,313.074003,304.60206
ETH,09/10/2017,305.448397,311.067,313.558634,305.448397
ETH,10/10/2017,297.253365,304.967137,310.073853,287.159176
ETH,11/10/2017,301.203155,297.728,306.154,296.137611
ETH,12/10/2017,307.345873,302.117,307.881466,297.096812
ETH,13/10/2017,301.993368,307.460349,309.340445,299.657
ETH,14/10/2017,340.097,303.411,348.014,302.34382
ETH,15/10/2017,337.745026,340.190794,347.819,337.085506
ETH,16/10/2017,333.52,338.41,348.611313,321.169577
ETH,17/10/2017,328.230574,333.52,352.149528,326.385242
ETH,18/10/2017,307.068,328.123703,331.094325,306.189133
ETH,19/10/2017,312.490756,307.01689,316.346993,288.56011
ETH,20/10/2017,307.136835,312.622566,314.625,304.777633
ETH,21/10/2017,301.047,307.136835,311.425,300.68
ETH,22/10/2017,303.938,300.587,305.502,291.768
ETH,23/10/2017,293.715,303.591,303.591,292.797
ETH,24/10/2017,301.668,293.56,310.648,277.575
ETH,25/10/2017,293.334,301.911,311.958,290.718
ETH,26/10/2017,298.362,294.671,301.849,294.499
ETH,27/10/2017,297.538,298.318,301.066,295.223
ETH,28/10/2017,295.573,297.92,299.256,294.059
ETH,29/10/2017,298.196,295.544,300.357,293.585
ETH,30/10/2017,307.502,297.97,313.755,297.703
ETH,31/10/2017,308.991,307.666,310.18,305.308
ETH,01/11/2017,304.109,308.915,310.548,304.009
ETH,02/11/2017,288.606,303.9,306.236,281.295
ETH,03/11/2017,288.383,288.326,293.012,281.172
ETH,04/11/2017,297.047,288.581,308.313,288.256
ETH,05/11/2017,300.013,297.072,304.443,297.072
ETH,06/11/2017,293.717,300.289,301.371,293.717
ETH,07/11/2017,300.794,294.437,305.415,294.109
ETH,08/11/2017,297.076,300.796,304.842,290.767
ETH,09/11/2017,311.094,297.296,318.702,297.192
ETH,10/11/2017,320.091,311.882,329.452,311.842
ETH,11/11/2017,303.473,319.673,324.718,294.542
ETH,12/11/2017,310.175,303.762,319.453,298.192
ETH,13/11/2017,313.839,310.665,328.415,298.898
ETH,14/11/2017,320.717,313.766,322.929,310.13
ETH,15/11/2017,336.541,319.687,340.177,318.751
ETH,16/11/2017,329.881,337.307,340.912,329.214
ETH,17/11/2017,331.429,329.857,336.159,323.606
ETH,18/11/2017,330.418,330.911,334.964,327.523
ETH,19/11/2017,348.659,330.3,349.616,328.996
ETH,20/11/2017,357.437,348.841,371.291,348.055
ETH,21/11/2017,353.267,356.872,372.47,353.005
ETH,22/11/2017,363.873,352.447,371.292,350.693
ETH,23/11/2017,380.117,364.223,383.45,362.481
ETH,24/11/2017,412.698,379.808,425.548,379.611
ETH,25/11/2017,468.032,411.802,485.192,404.166
ETH,26/11/2017,458.239,467.668,476.611,457.159
ETH,27/11/2017,485.869,456.84,485.869,451.606
ETH,28/11/2017,481.476,487.166,493.405,469.516
ETH,29/11/2017,487.591,482.186,492.069,470.671
ETH,30/11/2017,461.168,487.768,522.307,425.071
ETH,01/12/2017,442.01,460.728,463.664,402.423
ETH,02/12/2017,462.452,441.372,474.322,428.312
ETH,03/12/2017,465.248,462.991,476.239,456.653
ETH,04/12/2017,468.909,465.972,482.814,451.852
ETH,05/12/2017,466.939,468.58,474.777,453.312
ETH,06/12/2017,451.526,466.336,473.558,450.192
ETH,07/12/2017,438.609,450.414,455.868,419.387
ETH,08/12/2017,430.981,439.096,440.916,414.411
ETH,09/12/2017,472.516,431.816,473.568,426.657
ETH,10/12/2017,436.93,475.203,504.147,429.514
ETH,11/12/2017,460.265,439.83,464.587,435.153
ETH,12/12/2017,533.388,459.477,553.188,459.477
ETH,13/12/2017,613.891,534.177,661.995,523.317
ETH,14/12/2017,752.374,613.965,753.121,613.965
ETH,15/12/2017,667.289,752.247,752.247,621.061
ETH,16/12/2017,701.215,664.922,718.385,643.336
ETH,17/12/2017,725.283,700.346,728.547,680.786
ETH,18/12/2017,715.512,722.86,735.825,689.231
ETH,19/12/2017,826.545,715.456,830.271,710.29
ETH,20/12/2017,803.122,826.219,881.944,756.004
ETH,21/12/2017,869.818,803.842,870.356,773.015
ETH,22/12/2017,729.609,869.814,880.543,685.558
ETH,23/12/2017,729.407,736.576,748.342,543.762
ETH,24/12/2017,677.993,729.706,763.895,669.188
ETH,25/12/2017,750.11,681.26,751.965,614.922
ETH,26/12/2017,771.967,747.88,786.79,742.964
ETH,27/12/2017,783.7,771.125,786.672,763.071
ETH,28/12/2017,739.085,784.138,789.253,712.097
ETH,29/12/2017,754.482,734.599,757.459,701.187
ETH,30/12/2017,705.097,755.431,770.117,694.82
ETH,31/12/2017,719.827,704.083,729.286,685.231
ETH,01/01/2018,761.079,720.228,761.079,712.874
ETH,02/01/2018,865.012,762.258,914.83,750.115
ETH,03/01/2018,884.858,857.346,911.367,851.788
ETH,04/01/2018,947.321,884.825,974.471,868.451
ETH,05/01/2018,1038.38,949.291,1058.52,947.901
ETH,06/01/2018,1012.87,1049.06,1075.39,956.325
ETH,07/01/2018,1086.05,1016.75,1100.26,1016.19
ETH,08/01/2018,1261.41,1089.65,1263.61,1089.65
ETH,09/01/2018,1219.73,1266.93,1266.93,1016.05
ETH,10/01/2018,1405.21,1221.62,1405.21,1160.04
ETH,11/01/2018,1149.06,1402.87,1417.38,1149.06
ETH,12/01/2018,1205.84,1160.93,1253.82,1120.09
ETH,13/01/2018,1299.95,1211.78,1304.29,1197.74
ETH,14/01/2018,1358.78,1300.09,1432.88,1298.28
ETH,15/01/2018,1345.07,1359.8,1390.59,1286.21
ETH,16/01/2018,1244.83,1346.56,1360.36,1230.98
ETH,17/01/2018,987.103,1245.76,1245.76,875.545
ETH,18/01/2018,1004.16,994.671,1077.35,780.922
ETH,19/01/2018,1025.69,1004.84,1100.31,967.759
ETH,20/01/2018,1076.94,1038.09,1093.22,1025.22
ETH,21/01/2018,1126.83,1081.79,1167.11,1081.79
ETH,22/01/2018,1069.17,1124.84,1124.84,1021.5
ETH,23/01/2018,996.166,1070.41,1089.1,930.741
ETH,24/01/2018,970.868,997.655,1023.23,920.54
ETH,25/01/2018,1088.43,969.401,1104.66,969.401
ETH,26/01/2018,1066.74,1091.72,1099.2,1034.74
ETH,27/01/2018,1057.04,1067.67,1075.86,996.784
ETH,28/01/2018,1147.66,1056.87,1147.66,1052.41
ETH,29/01/2018,1222.23,1150.44,1257.77,1148.98
ETH,30/01/2018,1160.35,1224.79,1226.66,1136.88
ETH,31/01/2018,1066.72,1159.91,1183.79,1034.5
ETH,01/02/2018,1143.47,1069.38,1161.35,1058.32
ETH,02/02/2018,956.065,1145.25,1157.44,955.428
ETH,03/02/2018,881.151,954.463,966.237,757.98
ETH,04/02/2018,952.92,876.881,991.943,868.231
ETH,05/02/2018,834.563,951.605,969.032,805.064
ETH,06/02/2018,597.362,834.563,849.821,597.362
ETH,07/02/2018,748.825,596.145,796.439,574.419
ETH,08/02/2018,819.749,755.164,851.2,735.621
ETH,09/02/2018,806.536,818.069,845.086,791.297
ETH,10/02/2018,899.807,806.536,906.034,799.258
ETH,11/02/2018,818.451,898.581,913.346,813.108
ETH,12/02/2018,847.771,818.451,854.143,791.012
ETH,13/02/2018,852.951,847.771,875.204,839.282
ETH,14/02/2018,852.05,852.951,854.46,829.191
ETH,15/02/2018,937.988,852.05,937.988,852.05
ETH,16/02/2018,931.282,939.233,951.342,915.184
ETH,17/02/2018,966.12,929.444,967.44,919.165
ETH,18/02/2018,958.569,966.12,982.933,958.569
ETH,19/02/2018,933.128,959.883,961.767,915.445
ETH,20/02/2018,953.288,933.838,957.777,928.933
ETH,21/02/2018,884.42,951.824,965.265,878.328
ETH,22/02/2018,860.26,883.342,902.699,830.563
ETH,23/02/2018,846.845,863.121,875.926,794.791
ETH,24/02/2018,875.513,845.224,886.318,837.593
ETH,25/02/2018,844.86,875.11,876.572,818.55
ETH,26/02/2018,856.866,845.5,860.975,823.114
ETH,27/02/2018,876.038,855.432,880.392,842.319
ETH,28/02/2018,888.402,876.234,896.259,872.528
ETH,01/03/2018,860.857,887.7,889.012,851.92
ETH,02/03/2018,873.699,860.629,880.302,860.239
ETH,03/03/2018,864.679,872.956,876.064,852.422
ETH,04/03/2018,848.463,864.818,868.299,847.193
ETH,05/03/2018,868.916,849.426,868.917,840.28
ETH,06/03/2018,847.965,868.916,869.92,840.741
ETH,07/03/2018,813.011,848.478,852.143,809.931
ETH,08/03/2018,744.534,813,814.252,726.547
ETH,09/03/2018,664.342,744.861,773.767,662.125
ETH,10/03/2018,738.324,664.839,748.031,648.107
ETH,11/03/2018,685.044,737.501,744.443,668.123
ETH,12/03/2018,716.613,684.448,735.831,683.445
ETH,13/03/2018,695.532,716.098,742.514,683.268
ETH,14/03/2018,701.269,696.112,713.735,682.35
ETH,15/03/2018,591.096,701.027,701.027,579.505
ETH,16/03/2018,600.368,590.825,620.616,579.512
ETH,17/03/2018,597.817,599.396,623.168,594.565
ETH,18/03/2018,521.624,598.368,609.151,510.997
ETH,19/03/2018,530.252,521.033,556.235,460.088
ETH,20/03/2018,555.856,528.545,558.1,519.123
ETH,21/03/2018,564.488,556.172,567.09,521.204
ETH,22/03/2018,572.542,567.941,589.607,550.572
ETH,23/03/2018,517.185,571.339,572.87,513.306
ETH,24/03/2018,541.707,516.692,545.382,512.127
ETH,25/03/2018,521.724,541.011,545.041,517.24
ETH,26/03/2018,523.52,522.231,535.821,515.659
ETH,27/03/2018,463.19,523.022,524.238,463.19
ETH,28/03/2018,450.538,462.14,471.031,444.861
ETH,29/03/2018,443.373,450.991,466.211,443.373
ETH,30/03/2018,378.868,442.729,442.729,368.778
ETH,31/03/2018,411.018,379.093,418.468,368.633
ETH,01/04/2018,396.412,409.774,412.837,392.953
ETH,02/04/2018,383.916,396.313,397.334,363.805
ETH,03/04/2018,391.748,384.774,395.171,380.376
ETH,04/04/2018,405.765,391.986,418.968,391.986
ETH,05/04/2018,373.281,404.837,408.69,369.816
ETH,06/04/2018,379.748,375.726,387.716,375.628
ETH,07/04/2018,380.796,380.199,381.437,366.911
ETH,08/04/2018,387.714,381.17,393.059,379.189
ETH,09/04/2018,409.585,387.916,412.393,387.182
ETH,10/04/2018,399.745,409.752,429.251,390.61
ETH,11/04/2018,413.486,399.854,417.725,393.879
ETH,12/04/2018,435.394,413.051,437.166,412.471
ETH,13/04/2018,489.661,435.551,498.335,417.413
ETH,14/04/2018,506.973,489.057,526.47,484.004
ETH,15/04/2018,509.939,507.672,515.239,488.279
ETH,16/04/2018,517.333,510.413,534.197,508.581
ETH,17/04/2018,506.427,517.118,518.303,500.25
ETH,18/04/2018,506.94,507.185,518.031,502.564
ETH,19/04/2018,534.342,506.978,535.63,506.072
ETH,20/04/2018,573.796,534.119,583.994,529.479
ETH,21/04/2018,609.413,574.361,618.715,560.283
ETH,22/04/2018,602.142,608.63,621.888,578.55
ETH,23/04/2018,634.939,601.577,640.767,601.067
ETH,24/04/2018,667.432,634.826,669.105,630.682
ETH,25/04/2018,683.127,667.645,708.875,667.345
ETH,26/04/2018,618.484,678.705,678.705,600.212
ETH,27/04/2018,655.692,618.753,663.181,618.385
ETH,28/04/2018,663.8,655.14,684.868,644.646
ETH,29/04/2018,693.961,665.489,697.756,665.151
ETH,30/04/2018,687.262,694.277,695.386,670.513
ETH,01/05/2018,646.964,686.07,691.233,637.54
ETH,02/05/2018,671.417,645.906,677.109,644.344
ETH,03/05/2018,717.994,672.698,717.994,671.149
ETH,04/05/2018,772.539,718.103,784.341,709.831
ETH,05/05/2018,801.875,772.333,803.746,770.818
ETH,06/05/2018,827.905,801.486,835.057,799.815
ETH,07/05/2018,753.517,827.731,827.731,747.25
ETH,08/05/2018,769.821,754.131,774.249,710.178
ETH,09/05/2018,727.918,770.301,770.812,724.574
ETH,10/05/2018,757.211,725.545,759.793,718.472
ETH,11/05/2018,732.901,756.989,766.748,722.552
ETH,12/05/2018,679.977,732.083,736.977,669.825
ETH,13/05/2018,684.785,679.792,691.411,644.066
ETH,14/05/2018,703.981,685.107,741.312,675.319
ETH,15/05/2018,729.895,705.49,742.17,695.792
ETH,16/05/2018,687.973,729.275,739.052,682.541
ETH,17/05/2018,713.386,687.378,718.833,684.308
ETH,18/05/2018,673.3,713.559,713.941,663.809
ETH,19/05/2018,695.009,673.546,695.594,671.915
ETH,20/05/2018,706.022,695.888,715.578,686.791
ETH,21/05/2018,713.5,704.827,723.753,704.291
ETH,22/05/2018,690.107,713.5,719.278,687.044
ETH,23/05/2018,644.311,690.326,698.403,632.599
ETH,24/05/2018,595.5972994,644.205,646.095,567.3865106
ETH,25/05/2018,601.6164347,595.6055545,610.818,555.8050754
ETH,26/05/2018,585.7910358,601.6164902,617.186,569.5399996
ETH,27/05/2018,580.6514361,585.762295,606.175,576.040294
ETH,28/05/2018,570.9259435,580.6512813,591.460312,558.6254361
ETH,29/05/2018,525.1807399,570.8590321,575.956,507.814045
ETH,30/05/2018,568.5415693,525.1806856,585.0656841,514.7569643
ETH,31/05/2018,562.1821832,568.5415693,575.3873252,541.8267639
ETH,01/06/2018,570.8657402,579.7141096,583.9069975,566.4012733
ETH,02/06/2018,577.2573643,576.0752236,585.5363156,562.2638804
ETH,03/06/2018,591.3811229,576.4815097,597.7476358,571.2424853
ETH,04/06/2018,591.5490749,589.8627466,627.7154531,579.8021362
ETH,05/06/2018,607.829423,591.5490751,613.9521871,576.5613802
ETH,12/06/2018,524.0590803,511.5615689,524.8697273,510.9377795
ETH,13/06/2018,475.9563347,530.7786837,537.6389933,450.7542755
ETH,15/06/2018,512.9190714,475.5878043,522.6306857,461.8981273
ETH,16/06/2018,488.3687531,516.7507829,520.076118,486.4372745
ETH,17/06/2018,500.0207313,488.3688244,502.2815664,483.9860361
ETH,18/06/2018,498.8184644,496.4411408,506.9781328,493.8980482
ETH,19/06/2018,516.8910223,496.4476117,521.5391257,487.6635545
ETH,20/06/2018,534.7978411,516.967721,543.4301512,514.351872
ETH,21/06/2018,524.5293003,535.5706358,541.0882148,517.1875163
ETH,23/06/2018,470.3616439,524.5268059,524.5324498,459.4532097
ETH,24/06/2018,477.9411747,469.1936168,480.0134847,450.0692789
ETH,25/06/2018,462.3994713,477.9640503,477.9640522,437.1716051
ETH,26/06/2018,459.0803912,463.7088698,466.3109651,448.8502318
ETH,27/06/2018,436.042235,459.6988427,460.97614,433.9933195
ETH,28/06/2018,434.7699917,437.2443227,441.5424189,416.5961618
ETH,29/06/2018,421.9666672,434.8822937,442.5593934,420.094468
ETH,30/06/2018,429.1666217,422.123694,430.5235999,400.2496339
ETH,01/07/2018,440.7371841,428.7268444,455.1000879,422.3135481
ETH,03/07/2018,469.0499411,440.7354999,476.0864972,434.905102
ETH,04/07/2018,400.6601287,467.3425525,482.3610387,398.0929952
ETH,06/07/2018,467.6379308,400.6602054,472.4024693,366.1234432
ETH,07/07/2018,468.5140721,468.2244217,472.9963413,459.7077961
ETH,08/07/2018,490.2092957,468.581949,494.8179251,467.6026454
ETH,09/07/2018,476.6778612,490.2092957,490.2098722,472.6949168
ETH,11/07/2018,440.6431414,477.0675979,478.4279586,425.0363903
ETH,13/07/2018,424.2814104,444.830213,445.0192897,423.1055558
ETH,14/07/2018,433.4045742,433.9656693,439.9205816,428.8062537
ETH,16/07/2018,475.4163206,433.5102116,479.872385,431.1869292
ETH,18/07/2018,499.6780592,479.6807263,510.0291469,465.9895715
ETH,19/07/2018,469.2643809,499.6777023,514.504094,462.719959
ETH,21/07/2018,450.1085444,469.264572,471.90686,440.9853759
ETH,22/07/2018,464.1531629,450.1374858,468.9558878,442.0350848
ETH,23/07/2018,457.9176406,464.4453853,472.2295587,454.588846
ETH,24/07/2018,450.5578227,457.7700251,469.9706328,448.0036714
ETH,25/07/2018,476.8981975,450.5396311,484.2197738,447.528817
ETH,26/07/2018,475.1970813,475.9993795,485.2349192,464.4126825
ETH,27/07/2018,462.6938104,475.5910345,484.9525919,462.0706386
ETH,28/07/2018,466.8324427,462.8697214,473.8373157,456.9783915
ETH,30/07/2018,455.5215743,466.785409,471.8536875,446.4605837
ETH,01/08/2018,430.6546991,455.5214424,458.2524242,428.0229517
ETH,02/08/2018,420.8337079,432.29408,434.9427154,407.6494872
ETH,03/08/2018,417.4339015,420.958663,425.0431961,398.0176308
ETH,05/08/2018,415.4096661,417.4151233,419.7346985,414.5422871
ETH,06/08/2018,415.3476442,415.4160947,415.685191,415.1931818
ETH,08/08/2018,380.437976,415.3475498,415.6036516,369.8729125
ETH,09/08/2018,366.8881165,378.436437,380.490726,365.1508458
ETH,10/08/2018,367.596849,366.9128389,367.6078102,366.848183
ETH,11/08/2018,328.7843935,367.5956694,367.5973192,311.0661492
ETH,12/08/2018,319.3901246,326.5351154,330.0925972,304.5724456
ETH,13/08/2018,283.9345147,319.3901285,322.0859351,280.9548713
ETH,14/08/2018,266.2161521,283.6826056,285.4564463,250.4081599
ETH,15/08/2018,286.4645935,278.3864112,305.047173,277.6366249
ETH,17/08/2018,285.2719982,286.4643643,298.5543096,277.1662898
ETH,18/08/2018,295.2530912,285.9719954,321.4708061,281.3943865
ETH,19/08/2018,301.3690628,294.1802387,306.9553313,288.7779958
ETH,20/08/2018,273.7707155,301.3690676,304.0556763,269.8468445
ETH,22/08/2018,269.0130144,270.5603643,298.5367675,260.0258163
ETH,23/08/2018,275.1806304,270.7733758,279.9958888,268.2458537
ETH,24/08/2018,280.5280263,276.189006,282.876455,270.0354185
ETH,25/08/2018,278.882836,280.807367,282.4929599,276.1754226
ETH,26/08/2018,273.4441079,278.8829999,280.5472334,269.3220048
ETH,28/08/2018,296.4874529,274.3541913,296.7295969,271.5359031
ETH,29/08/2018,290.7130769,295.5506917,297.373118,284.1048102
ETH,31/08/2018,282.252688,288.7171022,290.8270861,272.4200434
ETH,01/09/2018,295.2665416,282.2526879,302.0099396,281.3777366
ETH,02/09/2018,293.1154634,295.2664416,299.1322693,289.5806111
ETH,03/09/2018,288.8294571,293.0773286,296.4932234,286.0083272
ETH,04/09/2018,285.7017058,288.9910977,292.5939913,282.8331278
ETH,05/09/2018,241.4980125,285.425073,287.9016066,238.9544646
ETH,07/09/2018,215.9792155,241.4886515,243.4368212,211.0868129
ETH,08/09/2018,194.9635634,215.9775888,219.9909919,190.0956063
ETH,09/09/2018,194.5894182,196.958066,208.6922787,185.2035273
ETH,11/09/2018,192.4379873,194.5893825,203.0866045,187.0485449
ETH,12/09/2018,191.7467557,192.4440646,192.6320088,191.3404578
ETH,13/09/2018,193.7431874,191.738436,194.0032521,190.4048234
ETH,15/09/2018,194.4848772,193.7433016,195.5338959,193.3505958
ETH,16/09/2018,193.7440122,193.828529,194.7910031,193.2319442
ETH,18/09/2018,192.5358077,193.7440971,194.0707182,192.2313846
ETH,19/09/2018,193.3880219,192.5358476,194.3054535,192.4358597
ETH,21/09/2018,194.25753,193.3467238,194.363468,192.7545791
ETH,22/09/2018,198.1301307,194.25753,199.6141855,194.1917548
ETH,23/09/2018,194.3920142,198.1296604,198.4049979,194.367284
ETH,24/09/2018,194.4580941,194.392012,194.6215501,194.1798967
ETH,25/09/2018,221.7447447,194.4575893,237.2780842,193.977036
ETH,26/09/2018,209.3312467,221.7448638,222.3515859,203.8025955
ETH,27/09/2018,217.8791006,209.3309096,222.764747,208.5145619
ETH,28/09/2018,228.9911605,217.8791631,233.976207,210.1777074
ETH,29/09/2018,217.3480245,228.9820056,233.9563623,215.4186562
ETH,30/09/2018,231.306701,217.3483147,237.6593974,213.9182591
ETH,01/10/2018,232.950445,231.306638,238.6778134,226.8280979
ETH,02/10/2018,230.3961795,233.0073175,233.5313865,225.0254979
ETH,03/10/2018,219.08526,226.5259802,228.5818863,216.512415
ETH,04/10/2018,222.7394808,220.5890443,227.2909011,219.826221
ETH,06/10/2018,225.0935629,222.7395491,231.5448591,219.7397998
ETH,08/10/2018,229.6834779,225.0935561,231.6071982,221.993344
ETH,09/10/2018,228.6631765,229.6834779,230.5776104,226.5198154
ETH,11/10/2018,226.082983,228.662983,228.8487382,224.2000095
ETH,12/10/2018,198.9386008,226.5722952,226.6335247,195.9653566
ETH,13/10/2018,197.1067155,198.9379829,201.2919165,188.8850137
ETH,14/10/2018,199.7879795,197.1065619,203.5854254,196.3478207
ETH,15/10/2018,213.3377842,196.9117634,238.7821941,194.6728249
ETH,17/10/2018,213.2126115,213.3378688,219.6303881,211.5127377
ETH,18/10/2018,198.4931997,213.2124229,216.8762491,196.80885
ETH,20/10/2018,202.7111077,198.4931997,204.5144032,197.0239431
ETH,22/10/2018,201.9697632,202.3706867,205.5107637,201.8536654
ETH,23/10/2018,200.9975754,201.9697944,203.0402448,199.4490051
ETH,24/10/2018,200.4194894,201.0158811,202.4940838,197.770261
ETH,25/10/2018,200.2399671,200.5464758,200.960391,198.3299213
ETH,27/10/2018,200.1886816,200.2124857,204.3263485,198.7070196
ETH,28/10/2018,202.7953465,200.210525,203.5713611,200.006651
ETH,29/10/2018,194.8325478,203.1788494,203.4123378,191.7326568
ETH,30/10/2018,195.6592733,194.8167596,196.7299371,193.8500695
ETH,31/10/2018,197.04379,195.6232281,201.0498093,191.9978317
ETH,01/11/2018,197.6120727,197.0173973,199.1038981,196.1866603
ETH,02/11/2018,200.2366085,197.6045109,202.1087126,197.5507369
ETH,03/11/2018,198.8207892,200.0975344,200.3921752,197.4171043
ETH,04/11/2018,208.8782948,198.8230193,217.0233341,197.6643252
ETH,05/11/2018,208.1085442,208.8783482,211.3735204,205.4973263
ETH,06/11/2018,217.0567251,208.285332,218.2208762,206.6812561
ETH,07/11/2018,217.3580437,217.0471093,222.7811799,215.2735182
ETH,08/11/2018,211.576354,217.0699725,218.6553371,210.5914279
ETH,09/11/2018,208.4317284,211.5759373,213.1839261,206.969002
ETH,10/11/2018,211.8943565,208.3995708,213.0927245,208.0938403
ETH,11/11/2018,208.7611236,211.0099338,211.8852581,207.2667666
ETH,12/11/2018,208.5602524,210.7339958,211.9604407,207.1080152
ETH,13/11/2018,204.0936778,208.5605908,209.0936663,202.9688278
ETH,14/11/2018,175.0018498,204.0655348,204.956053,169.9583109
ETH,15/11/2018,176.5338295,175.0102222,180.9357014,166.6484853
ETH,16/11/2018,170.9644973,179.3223967,179.7508631,170.0340649
ETH,17/11/2018,172.4227591,173.0264028,174.8068306,171.1658318
ETH,18/11/2018,174.284234,172.4072192,179.6217579,172.2452073
ETH,19/11/2018,146.5471692,174.2842246,176.6941822,142.5248829
ETH,20/11/2018,125.7555888,145.440268,149.9308202,120.6121737
ETH,21/11/2018,133.282179,128.1980514,137.4864008,122.2559953
ETH,22/11/2018,128.1883999,133.2389624,136.4927468,126.8352931
ETH,23/11/2018,122.6725869,128.1883847,128.2918744,116.7809326
ETH,24/11/2018,110.0448363,122.668773,126.0737821,108.570941
ETH,25/11/2018,114.1145074,111.222486,118.4747263,98.80054504
ETH,26/11/2018,104.3975846,114.1155443,116.7931259,103.272479
ETH,27/11/2018,110.2687594,104.3995033,111.1176147,99.85194025
ETH,28/11/2018,120.0311166,110.2603759,125.2017908,108.008305
ETH,29/11/2018,116.0877313,121.5909338,122.699184,113.3702996
ETH,30/11/2018,111.4911437,117.0061008,119.0906503,110.1265901
ETH,01/12/2018,117.6414342,111.5422556,119.276729,110.3872294
ETH,02/12/2018,115.4385357,117.0862265,119.3838,114.5406763
ETH,03/12/2018,108.0357964,115.4328903,115.7958059,105.2594212
ETH,04/12/2018,109.0668853,108.0424719,112.6342514,104.9790879
ETH,05/12/2018,102.1066863,109.0694289,109.6285923,101.4832581
ETH,06/12/2018,92.57817464,100.7172903,103.2491783,92.47784513
ETH,07/12/2018,93.27533106,92.56915175,96.39461135,81.30440612
ETH,08/12/2018,92.14089242,93.2807853,97.31457444,84.14618436
ETH,09/12/2018,92.415549,92.15240395,98.25587386,88.16887925
ETH,10/12/2018,89.52455656,92.99121105,94.76072731,87.61093077
ETH,11/12/2018,87.34211241,89.27535131,90.87556266,85.18332135
ETH,12/12/2018,88.70928092,87.36098904,90.80187373,86.08109731
ETH,13/12/2018,84.57517415,88.93250935,90.28829881,83.80931904
ETH,14/12/2018,83.36845577,84.58005464,86.00198978,81.2535855
ETH,15/12/2018,83.14924108,83.36815802,84.26226343,81.11072165
ETH,16/12/2018,84.22103608,82.89570375,86.51937301,82.87706272
ETH,17/12/2018,93.14244639,83.92688383,96.68859553,83.54991342
ETH,18/12/2018,95.33637204,93.1422018,95.95487119,91.6100267
ETH,19/12/2018,100.4732858,100.8824265,107.8674178,98.35157049
ETH,20/12/2018,113.2408047,100.4824039,116.8050018,98.68821913
ETH,21/12/2018,107.772416,113.2500362,118.4808865,105.4068104
ETH,22/12/2018,112.9109053,107.9724708,114.9122721,105.7809182
ETH,23/12/2018,129.9295019,112.9109072,132.490403,112.8786136
ETH,24/12/2018,140.9478191,129.4358906,158.4114026,129.2662015
ETH,25/12/2018,128.632904,139.0467684,139.8665927,122.1365482
ETH,26/12/2018,130.7066629,128.6478923,136.3263767,123.9157419
ETH,27/12/2018,114.7827176,130.4361857,131.8499358,113.9598581
ETH,28/12/2018,133.4127406,114.77978,137.6693494,112.7574349
ETH,31/12/2018,131.3735702,131.308627,131.5808613,131.2770605
ETH,01/01/2019,137.7276456,131.5821187,139.7195737,130.2060641
ETH,02/01/2019,153.9656358,137.7276312,155.1068019,137.2237202
ETH,03/01/2019,148.7968733,153.9655469,155.6874295,144.7769438
ETH,04/01/2019,152.873631,147.3248142,155.5245701,145.53419
ETH,05/01/2019,155.0953606,152.8733306,159.9726505,152.3269857
ETH,06/01/2019,154.580823,154.1942338,158.7781414,148.7547337
ETH,07/01/2019,149.6001646,155.7205699,156.843891,96.65129477
ETH,08/01/2019,148.9541572,149.5236865,152.6321401,146.4878362
ETH,09/01/2019,149.4467337,148.5117914,152.4764332,147.95799
ETH,10/01/2019,126.5650301,149.4466676,150.6208103,121.6887333
ETH,11/01/2019,123.5910351,126.5371878,128.8067578,121.3556451
ETH,12/01/2019,123.8033581,123.6304859,127.0693279,122.8037323
ETH,13/01/2019,114.9442239,124.3771183,125.2036302,113.1292871
ETH,14/01/2019,128.0799992,114.9442099,131.1185195,114.2667117
ETH,15/01/2019,118.5098662,128.0801296,130.0356932,116.8963345
ETH,16/01/2019,121.9013892,118.5100791,127.3818186,118.3190123
